1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
0.0,0.0,0.0,0.0,2.3780618505236068e-30,0.0,0.1871345029239766,0.1871345029239766,0.1871345029239766,0.18713559941520466,0.17836366959064326,0.17836366959064326,0.16666776315789472,0.16666776315789472,0.16666776315789472,0.16666776315789472,0.16666776315789483,0.14912390350877197,0.14912390350877194,0.1499755781499203,0.14997557814992024,0.1499816194239041,0.14997557814992024,0.14851963111981054,0.1485135898458267,0.1485225611376927,0.14852233962431327,0.1382867480627648,0.12097565467272405,0.08035499734183944,0.08035499734183944,0.08035499734183944
