1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
0.0,0.0,6.414310299736739e-11,6.414310299736739e-11,6.148890563195908e-11,6.148890563195908e-11,6.148890563195908e-11,6.148890604432106e-11,2.7940735665653236e-05,2.7940735665653236e-05,2.7940735665653236e-05,2.9268188241339442e-05,3.656917740761359e-05,3.6569177407615686e-05,3.656917740765853e-05,3.947030361786119e-05,3.947030360324687e-05,3.947030360810844e-05,3.947030360960305e-05,0.0001104890164004625,0.00011048901640704177,0.00011040337429880933,0.00011744743716668723,0.00010310238520820082,0.00011744743732398001,0.00011413415835998749,0.00011314927418605995,0.00012018730494159072,0.00011466407102350747,0.00012407934740718543,0.000187471452632781,0.0008240697126707492
