1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
0.0,0.0,8.196615534085673e-134,0.0,5.833488893037154e-06,5.833488893037154e-06,5.833488893037154e-06,5.833488893037154e-06,5.833488893037154e-06,1.5671303822799445e-90,0.0,6.1065758016685825e-93,0.0,4.198344279079761e-09,2.6869403386110506e-08,3.272518925019654e-13,2.6869403386110506e-08,2.955634372472156e-07,2.6869403386110506e-08,0.00014000373343289163,0.00014000373343289163,0.00014000373343289163,0.00014000373343289163,0.00014000373343289163,0.00014000373343289163,0.00013073378926468495,0.00012270549436874025,0.00040229577839247894,0.0003416101617928713,0.00043245597660382493,0.00022838992878194318,0.0009566921784580926
