1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
3.6695194392918887e-87,6.149153876426611e-08,1.4296302360045255e-05,1.4296302360045255e-05,2.5191834384838647e-05,2.5191834384838647e-05,2.5156794216947973e-05,2.4174581781488466e-05,2.4174581782975273e-05,1.095029792880861e-05,1.095029792880861e-05,1.0936966755365575e-05,1.093101891307439e-05,0.001147294655277265,0.0011472881542856754,0.001152944190401212,0.0011529427491932722,0.0011613766980566455,0.0011702545389654596,0.0011702556827812849,0.0011702556827812849,0.0011702556827812849,0.001164606147657318,0.0011646103511804757,0.0011646103511804757,0.0011509227189736675,0.00115090542447839,0.0019696969696969702,0.0019696969696969702,0.0019696969696969702,0.0019696969696969702,0.0019696969696969702
