1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
0.0,0.0,0.0,0.0,0.0,0.0,0.3175,1.1700326349959148e-27,1.60679530562794e-29,0.3150077479338843,7.747933884297523e-06,7.752750721500723e-06,0.19750777683490825,0.19750776307251738,0.09500774803022327,7.776834909367141e-06,0.1975077516329818,0.09500001829373463,0.09500001837367363,0.09000006226018484,6.226018481995437e-08,2.674618621961281e-08,0.0900000413237807,0.09000002658084266,7.225256024113347e-08,3.756225500592456e-08,0.0001847904532998466,0.0013539365954353321,1.6015625001771367e-05,0.0007014322916666667,0.0019059777462121224,0.0007014322916666667
