1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
0.0,0.0,0.0,0.0,0.0,2.6743344165854932e-30,9.62343923713714e-31,6.288035906943609e-07,2.0885456959601466e-05,1.9481654377770638e-05,1.9443496693438654e-05,1.9522979037324028e-05,1.3168658524906377e-05,1.3231591880485776e-05,1.977304332936464e-05,1.4111006614463249e-05,1.2861434639217232e-05,1.3965274344903809e-05,1.2875735903302457e-05,1.9044373790744358e-05,2.143420371802612e-05,1.9385878533546043e-05,1.8939371289231154e-05,1.817819710001991e-05,1.817517647214331e-05,2.6973586913528155e-05,1.2129145812564754e-05,0.0002221621101514388,0.000222112698699559,0.00022211269869950917,0.0015563677972131576,0.0015563677972131576
