1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
0.0,0.0,0.0,0.0,0.0,0.0,0.00013285908567841828,5.005753739930972e-05,5.8949680928967557e-05,5.898421270904015e-05,5.907297535605946e-05,0.00010913051275536907,0.1443627818865542,0.14438222393256916,0.05831622743338365,7.831066397162489e-05,0.058358588798763565,0.055823542868475975,0.19252221483259985,0.055813446940507945,0.05580450611264526,0.18491837899548963,0.18493099372817437,0.055813987330356,0.18240887545519305,0.1810453125441079,0.0013110765834823668,0.0013145384574829346,0.0013145210219073864,0.0019375724925566708,0.0019375724925566708,0.0019375724925566708
