1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
0.0,0.0,6.04692244371262e-78,4.170119238979175e-50,1.5119787928827188e-56,9.201195351224464e-47,9.712933096772951e-19,9.95109599423488e-21,3.0102065382560665e-21,3.0102065382560665e-21,9.95109599423488e-21,9.712933096782115e-19,1.0203698214299809e-15,4.205444581431161e-17,3.0102065475837812e-21,3.210886974215585e-18,9.712933096980491e-19,9.712933096779862e-19,1.5645722972344232e-18,2.665762237837172e-16,1.5645722972290932e-18,1.5645722972290046e-18,0.00031414830902885685,0.00031414830902885685,0.00031414830902885685,0.00031414830902885685,0.00024821594787465266,0.0003477608853035527,9.954493742904527e-05,9.954493742890018e-05,0.0002957906712172962,0.0003040762887954971
