1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
0.0,1.2520032051282051e-05,1.2520032051282051e-05,1.2520032051282051e-05,1.2520032051282051e-05,1.2520032051282051e-05,1.2520032051282051e-05,1.2520032051282051e-05,1.2520032051282051e-05,6.813009266717715e-25,6.813009266717715e-25,4.580983203542362e-25,1.4659146251335627e-24,3.664786562833893e-25,1.0397664633675056e-14,1.0397664641605181e-14,0.0003496503496607475,0.0003496503496607475,0.0003496503496607475,0.0003496503496607475,0.0003496503496607475,0.0003496503496607475,0.0003496503496607475,0.00034965034966074796,0.00035770869756284536,0.00042601219802924407,0.0004268441075969488,0.00041860035476035595,0.00039967667275905936,0.00035792443529481915,7.12664022767006e-05,9.459401571439929e-05
