1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
0.00020661157024793393,0.00020661157024793393,0.00018887702614620234,0.00015506052304702878,0.0001550520359336056,0.0001550520359336056,0.00015503603585657034,0.00015496405606046942,0.00016149264742681832,0.00016151746823022574,0.00016151233311375869,0.00016409500457684949,0.00016414253508092297,0.0012436404730006032,0.0012409439297090227,0.001242719497890841,0.001242719497890841,0.0012426843369923734,0.001242679052563261,0.0012426315719676847,0.0012426491074649564,0.0012426491074649564,0.0012353428162741658,0.0012353662548142757,0.0012353662548142757,0.001220135088903955,0.0012130307744654342,0.001969732199224387,0.001969732199224387,0.001969732199224387,0.001969732199224387,0.001969732199224387
