1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,30,40,50,75,100,200,300
0.0,0.0,0.0,0.0,1.5587978550941513e-08,1.5587978550941513e-08,0.0,2.8510058497432225e-06,2.019617471006362e-05,2.0196199026740795e-05,2.042442725313098e-05,2.8993711433670955e-05,2.75907718521898e-05,2.7652972728730333e-05,2.723720895017194e-05,2.3911857876504367e-05,2.3911857876504367e-05,2.386081463244256e-05,2.385231615303605e-05,2.3438960680109795e-05,3.452245907177165e-05,2.344227845771058e-05,2.3590442981108924e-05,2.3631860699628347e-05,2.3533967487390634e-05,2.3735271240081274e-05,2.294311208519431e-05,2.4966091929125036e-05,0.00026500560981656667,0.0016404727261997891,0.0016404727261997891,0.0016404727261997891
